abbreviation	name	equation	reversible	compartment	lowbnd	uppbnd	obj_coef	rule	subsystem
rxn01211	Methenyltetrahydrofolate cyclohydrolase	[c] : cpd00001 + cpd00347 <==> cpd00067 + cpd00201	Reversible	cytosol	-1000	1000	0	G_PA14_41350	
rxn00322	Lysine decarboxylase	[c] : cpd00067 + cpd00039 --> cpd00011 + cpd01155	Irreversible	cytosol	0	1000	0	G_PA14_41020	
rxn13809	Arginine:Agmatine antiporter	cpd00051[e] + cpd00152[c] <==> cpd00051[c] + cpd00152[e]	Reversible	extracellular, cytosol	-1000	1000	0	G_PA14_41010	
rxn05687	PTRCt2	cpd00067[e] + cpd00118[e] --> cpd00067[c] + cpd00118[c]	Irreversible	cytosol, extracellular	0	1000	0	G_PA14_41010	
rxn10182	Putrescine/ornithine antiporter	cpd00064[c] + cpd00118[e] <==> cpd00118[c] + cpd00064[e]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_41010	
rxn09660	SPMDt2	cpd00067[e] + cpd00264[e] --> cpd00067[c] + cpd00264[c]	Irreversible	cytosol, extracellular	0	1000	0	G_PA14_41010	
rxn00693	Methionine synthase	[c] : cpd00345 + cpd00135 <==> cpd00087 + cpd00060	Reversible	cytosol	-1000	1000	0	G_PA14_40670	
rxn05232	Ribonucleoside triphosphate reductase  ATP	[c] : cpd00002 + cpd11421 --> cpd00001 + cpd11420 + cpd00115	Irreversible	cytosol	0	1000	0	G_PA14_39690	
rxn05235	Ribonucleoside triphosphate reductase  CTP	[c] : cpd11421 + cpd00052 --> cpd00001 + cpd11420 + cpd00356	Irreversible	cytosol	0	1000	0	G_PA14_39690	
rxn05234	Ribonucleoside triphosphate reductase  GTP	[c] : cpd11421 + cpd00038 --> cpd00001 + cpd11420 + cpd00241	Irreversible	cytosol	0	1000	0	G_PA14_39690	
rxn05236	Ribonucleoside triphosphate reductase  UTP	[c] : cpd11421 + cpd00062 --> cpd00001 + cpd11420 + cpd00358	Irreversible	cytosol	0	1000	0	G_PA14_39690	
rxn03052	5 methyltetrahydropteroyltriglutamate homocysteine S methyltransferase	[c] : cpd00135 + cpd02738 <==> cpd00060 + cpd02555	Reversible	cytosol	-1000	1000	0	G_PA14_39590	
rxn00134	Adenosine kinase	[c] : cpd00002 + cpd00182 <==> cpd00008 + cpd00018	Reversible	cytosol	-1000	1000	0	G_PA14_39280	
rxn01987	Deoxyribokinase	[c] : cpd00008 + cpd00510 <==> cpd00002 + cpd01242	Reversible	cytosol	-1000	1000	0	G_PA14_39280	
rxn00772	ribokinase	[c] : cpd00002 + cpd00105 <==> cpd00008 + cpd00101	Reversible	cytosol	-1000	1000	0	G_PA14_39280	
rxn01538	Thiamine kinase	[c] : cpd00002 + cpd00305 <==> cpd00008 + cpd00793	Reversible	cytosol	-1000	1000	0	G_PA14_39280	
rxn03900	undecaprenol kinase	[c] : cpd00002 + cpd01352 <==> cpd00008 + cpd00286	Reversible	cytosol	-1000	1000	0	G_PA14_39190	
rxn03901	Undecaprenyl-diphosphatase	[c] : cpd00001 + cpd02229 --> cpd00067 + cpd00009 + cpd00286	Irreversible	cytosol	0	1000	0	G_PA14_39190	
rxn05244	L isoleucine reversible transport via proton symport	cpd00067[e] + cpd00322[e] <==> cpd00067[c] + cpd00322[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_39050	
rxn05243	L leucine reversible transport via proton symport	cpd00067[e] + cpd00107[e] <==> cpd00067[c] + cpd00107[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_39050	
rxn00988	acetoacetyl-CoAsynthetase	[c] : cpd00067 + cpd00010 + cpd00002 + cpd00142 --> cpd00279 + cpd00012 + cpd00018	Irreversible	cytosol	0	1000	0	G_PA14_38690	
rxn00290	OCOAT1	[c] : cpd00078 + cpd00142 <==> cpd00279 + cpd00036	Reversible	cytosol	-1000	1000	0	G_PA14_38660	
rxn05484	ACACt2	cpd00067[e] + cpd00142[e] <==> cpd00067[c] + cpd00142[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_38610	
rxn05683	Butyrate transport via proton symport, reversible	cpd00067[e] + cpd00211[e] --> cpd00067[c] + cpd00211[c]	Irreversible	cytosol, extracellular	0	1000	0	G_PA14_38610	
rxn12405	transport of (r)-3-hydroxybutanoate [extraorganism-cytosol](passive)	cpd00797[e] <==> cpd00797[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_38580	
rxn00993	Fumarylacetoacetase	[c] : cpd00001 + cpd00780 --> cpd00067 + cpd00106 + cpd00142	Irreversible	cytosol	0	1000	0	G_PA14_38530	
rxn01825	Homogentisateoxygen 1 2 oxidoreductase  decyclizing	[c] : cpd00007 + cpd00426 --> cpd00067 + cpd00763	Irreversible	cytosol	0	1000	0	G_PA14_38510	
rxn00991	HMGL	[c] : cpd00292 <==> cpd00022 + cpd00142	Reversible	cytosol	-1000	1000	0	G_PA14_38490	
rxn01355	Propionyl-CoA carboxylase	[c] : cpd00086 + cpd00002 + cpd00242 --> cpd00067 + cpd00009 + cpd00008 + cpd00519	Irreversible	cytosol	0	1000	0		
rxn01504	MGCH	[c] : cpd00292 <==> cpd00001 + cpd02068	Reversible	cytosol	-1000	1000	0	G_PA14_38470	
rxn02898	Naphthoate synthase	[c] : cpd02021 --> cpd00010 + cpd02295	Irreversible	cytosol	0	1000	0	G_PA14_38470	
rxn00701	UDPglucose--hexose-1-phosphate uridylyltransferase	[c] : cpd00026 + cpd00348 <==> cpd00043 + cpd00089	Reversible	cytosol	-1000	1000	0	G_PA14_38350	
rxn00213	UTP-glucose-1-phosphate uridylyltransferase (irreversible)	[c] : cpd00062 + cpd00089 <==> cpd00026 + cpd00012	Reversible	cytosol	-1000	1000	0	G_PA14_38350	
rxn05063	carbamate hydro-lyase	[c] : cpd00001 + cpd01015 <==> cpd01101	Reversible	cytosol	-1000	1000	0	G_PA14_37965	
rxn08277	Cyanate aminohydrolase	[c] : (3) cpd00067 + cpd00242 + cpd01015 --> (2) cpd00011 + cpd00013	Irreversible	cytosol	0	1000	0	G_PA14_37965	
rxn00102	HCO3 equilibration reaction	[c] : cpd00067 + cpd00242 <==> cpd00001 + cpd00011	Reversible	cytosol	-1000	1000	0	G_PA14_37950	
rxn00728	Kynureninase	[c] : cpd00001 + cpd00275 --> cpd00067 + cpd00093 + cpd00035	Irreversible	cytosol	0	1000	0	G_PA14_37610	
rxn01437	N Formyl L kynurenine amidohydrolase	[c] : cpd00001 + cpd01749 <==> cpd00067 + cpd00047 + cpd00275	Reversible	cytosol	-1000	1000	0	G_PA14_37590	
rxn13299	Glycogen phosphorylase	[c] : cpd00009 + cpd00155 --> cpd00089	Irreversible	cytosol	0	1000	0	G_PA14_36840	
rxn01134	MTI	[c] : cpd00179 <==> cpd00794	Reversible	cytosol	-1000	1000	0	G_PA14_36730	
rxn13817	cardiolipin synthetase	[c] : cpd11427 + cpd11652 --> cpd00046 + cpd12801	Irreversible	cytosol	0	1000	0	G_PA14_36690	
rxn13643	glycogen synthase (ADPGlc)	[c] : cpd00387 --> cpd00067 + cpd00008 + cpd00155	Irreversible	cytosol	0	1000	0	G_PA14_36570	
rxn10160	D-galactonate transport via proton symport, reversible	cpd00067[e] + cpd00653[e] <==> cpd00067[c] + cpd00653[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_36120	
rxn05565	Galactarate transport in via proton symport	cpd00067[e] + cpd00652[e] --> cpd00067[c] + cpd00652[c]	Irreversible	cytosol, extracellular	0	1000	0	G_PA14_36120	
rxn05572	D-glucarate transport via proton symport, reversible	cpd00067[e] + cpd00609[e] --> cpd00067[c] + cpd00609[c]	Irreversible	cytosol, extracellular	0	1000	0	G_PA14_36120	
rxn01245	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring).	[c] : cpd00067 + cpd00200 + cpd00213 --> cpd00011 + cpd03046	Irreversible	cytosol	0	1000	0	G_PA14_35530	
rxn02950	3-Methyl-2-oxopentanoate:lipoamide oxidoreductase(decarboxylating and acceptor-2-methylpropanoylating)	[c] : cpd00067 + cpd00213 + cpd00508 --> cpd00011 + cpd03045	Irreversible	cytosol	0	1000	0	G_PA14_35530	
rxn10537	GLYt4	cpd00971[e] + cpd00033[e] <==> cpd00971[c] + cpd00033[c]	Reversible	extracellular, cytosol	-1000	1000	0	G_PA14_35460	
rxn01921	Dehydrogluconokinase	[c] : cpd00002 + cpd00480 <==> cpd00008 + cpd00896	Reversible	cytosol	-1000	1000	0	G_PA14_35340	
rxn13791	2-dehydro-D-gluconate transport (irreversible)	cpd00480[e] --> cpd00480[c]	Irreversible	extracellular, cytosol	0	1000	0	G_PA14_35330	
rJB00278	quinoprotein glucose dehydrogenase	cpd15560[c] + cpd00027[e] --> cpd15561[c] + cpd00170[e]	Irreversible	cytosol, extracellular	0	1000	0	G_PA14_34970	
rxn01275	Gluconokinase	[c] : cpd00002 + cpd00222 <==> cpd00284 + cpd00008	Reversible	cytosol	-1000	1000	0	G_PA14_34640	
rxn05571	D gluconate transport via proton symport	cpd00067[e] + cpd00222[e] <==> cpd00067[c] + cpd00222[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_34630	
rxn00547	Hexokinase (D-fructose:ATP)	[c] : cpd00002 + cpd00082 <==> cpd00008 + cpd00072	Reversible	cytosol	-1000	1000	0	G_PA14_34340	
rxn09370	Uricase	[c] : (2) cpd00001 + cpd00300 + cpd00007 --> cpd00011 + cpd00025 + cpd01092	Irreversible	cytosol	0	1000	0	G_PA14_34050	
rxn13797	3-oxo-C12-homoserine lactone acylase	[c] : cpd00001 + cpd17082 <==> cpd00067 + cpd01581 + cpd16660	Reversible	cytosol	-1000	1000	0	G_PA14_33820	
rxn13813	C4-homoserine lactone acylase	[c] : cpd00001 + cpd08635 <==> cpd00067 + cpd00211 + cpd16660	Reversible	cytosol	-1000	1000	0	G_PA14_33820	
rPY00217	hydroxy-L-ornithine formylase	[c] : cpd23005 + cpd00201 --> cpd00087 + cPY00162	Irreversible	cytosol	0	1000	0	G_PA14_33700	
rxn04786	DABAAT	[c] : cpd00346 + cpd00023 <==> cpd00024 + cpd02095	Reversible	cytosol	-1000	1000	0	(G_PA14_33500 or G_PA14_35890)	
rxn00007	Alpha,alpha-trehalase	[c] : cpd00001 + cpd00794 <==> (2) cpd00027	Reversible	cytosol	-1000	1000	0	G_PA14_33450	
rxn10974	Tyrosine porin opdT	cpd00069[e] <==> cpd00069[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_32270	
rxn00588	CATDOX	[c] : cpd00007 + cpd00077 --> (2) cpd00067 + cpd01630	Irreversible	cytosol	0	1000	0	G_PA14_32240	
rxn02971	Muconolactone delta-isomerase	[c] : cpd02536 <==> cpd02255	Reversible	cytosol	-1000	1000	0	G_PA14_32230	
rxn02782	Muconate cycloisomerase	[c] : cpd02536 <==> cpd00067 + cpd01630	Reversible	cytosol	-1000	1000	0	G_PA14_32220	
rxn00478	L Tryptophanoxygen 2 3 oxidoreductase  decyclizing	[c] : cpd00007 + cpd00065 --> cpd01749	Irreversible	cytosol	0	1000	0	G_PA14_30750	
rxn10260	anteisoheptadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	[c] : cpd00080 + cpd15684 <==> cpd00046 + cpd15717	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn10263	anteisopentadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	[c] : cpd00080 + cpd15687 <==> cpd00046 + cpd15720	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn13815	CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase reversible	[c] : cpd00080 + cpd11427 --> cpd00046 + cpd11454	Irreversible	cytosol	0	1000	0	G_PA14_30670	
rxn10259	isoheptadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	[c] : cpd00080 + cpd15683 <==> cpd00046 + cpd15716	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn10264	isohexadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	[c] : cpd00080 + cpd15688 <==> cpd00046 + cpd15721	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn10262	isopentadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	[c] : cpd00080 + cpd15686 <==> cpd00046 + cpd15719	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn10261	isotetradecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	[c] : cpd00080 + cpd15685 <==> cpd00046 + cpd15718	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn09108	Phosphatidylglycerol synthase (n-C12:0)	[c] : cpd00080 + cpd15417 <==> cpd00046 + cpd15542	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn09109	Phosphatidylglycerol synthase (n-C14:0)	[c] : cpd00080 + cpd15423 <==> cpd00046 + cpd15543	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn09110	Phosphatidylglycerol synthase (n-C14:1)	[c] : cpd00080 + cpd15422 <==> cpd00046 + cpd15544	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn09111	Phosphatidylglycerol synthase (n-C16:0)	[c] : cpd00080 + cpd15419 <==> cpd00046 + cpd15545	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn09112	Phosphatidylglycerol synthase (n-C16:1)	[c] : cpd00080 + cpd15418 <==> cpd00046 + cpd15546	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn09113	Phosphatidylglycerol synthase (n-C18:0)	[c] : cpd00080 + cpd15421 <==> cpd00046 + cpd15547	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn09114	Phosphatidylglycerol synthase (n-C18:1)	[c] : cpd00080 + cpd15420 <==> cpd00046 + cpd15548	Reversible	cytosol	-1000	1000	0	G_PA14_30670	
rxn12221	sirohydrochlorin ferrochetalase	[c] : cpd03426 + cpd00021 <==> (2) cpd00067 + cpd00557	Reversible	cytosol	-1000	1000	0	G_PA14_30340	
rxn03136	Adenylosuccinate lyase	[c] : cpd02921 <==> cpd00106 + cpd02851	Reversible	cytosol	-1000	1000	0	G_PA14_30110	
rxn00800	Adenylsuccinate lyase	[c] : cpd02375 <==> cpd00106 + cpd00018	Reversible	cytosol	-1000	1000	0	G_PA14_30110	
rxn00336	Isocitrate lyase	[c] : cpd00260 --> cpd00036 + cpd00040	Irreversible	cytosol	0	1000	0	G_PA14_30050	
rxn02986	6-pyruvoyltetrahydropterin synthase	[c] : cpd02978 <==> cpd00067 + cpd00421 + cpd02315	Reversible	cytosol	-1000	1000	0	G_PA14_29600	
rxn06447	Threonyl-tRNA synthetase	[c] : cpd00002 + cpd00161 + cpd11922 --> cpd00067 + cpd00012 + cpd00018 + cpd12229	Irreversible	cytosol	0	1000	0	G_PA14_28650	
rxn05559	Formate transport in via proton symport	cpd00067[e] + cpd00047[e] <==> cpd00067[c] + cpd00047[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_28170	
rxn01333	transaldolase	[c] : cpd00102 + cpd00238 <==> cpd00236 + cpd00072	Reversible	cytosol	-1000	1000	0	G_PA14_27960	
rxn00191	L-alanine transaminase	[c] : cpd00024 + cpd00035 <==> cpd00020 + cpd00023	Reversible	cytosol	-1000	1000	0	G_PA14_27500	
rxn00710	Orotidine-5'-phosphate decarboxylase	[c] : cpd00067 + cpd00810 --> cpd00011 + cpd00091	Irreversible	cytosol	0	1000	0	G_PA14_26890	
rxn03513	PC17M	[c] : cpd03833 + cpd00017 <==> (2) cpd00067 + cpd00019 + cpd03834	Reversible	cytosol	-1000	1000	0	G_PA14_26530	
rxn02775	PC20M	[c] : cpd00067 + cpd00017 + cpd01620 <==> cpd03420 + cpd00019	Reversible	cytosol	-1000	1000	0	G_PA14_26510	
rxn03512	PC8XM	[c] : (3) cpd00067 + cpd03835 <==> cpd03832	Reversible	cytosol	-1000	1000	0	G_PA14_26500	
rxn03491	PC6YM	[c] : (2) cpd00017 + cpd03760 <==> (2) cpd00067 + cpd00011 + (2) cpd00019 + cpd03835	Reversible	cytosol	-1000	1000	0	G_PA14_26480	
rxn13800	Aerobactin transport via ABC system	cpd00001[c] + cpd00002[c] + cpd03294[e] --> cpd00067[c] + cpd00009[c] + cpd00008[c] + cpd03294[c]	Irreversible	cytosol, extracellular	0	1000	0	G_PA14_26400	
rxn05188	Ferrichrome transport via ABC system	cpd00001[c] + cpd00002[c] + cpd03724[e] --> cpd00067[c] + cpd00009[c] + cpd00008[c] + cpd03724[c]	Irreversible	cytosol, extracellular	0	1000	0	G_PA14_26400	
rxn03514	PC11M	[c] : cpd00017 + cpd03834 <==> cpd00067 + cpd00019 + cpd03839	Reversible	cytosol	-1000	1000	0	G_PA14_25920	
rxn01513	DTMP kinase	[c] : cpd00002 + cpd00298 <==> cpd00008 + cpd00297	Reversible	cytosol	-1000	1000	0	G_PA14_25740	
rxn03841	4-aminobenzoate synthase	[c] : cpd08210 --> cpd00067 + cpd00020 + cpd00443	Irreversible	cytosol	0	1000	0	G_PA14_25710	
rxn05451	12-methyl-tetra-decanoyl-ACP[acyl-carrier-protein] transferase	[c] : cpd00067 + cpd00010 + cpd11515 <==> cpd11493 + cpd11439	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05455	12-methyl-tridecanoyl-ACP[acyl-carrier-protein] transferase	[c] : cpd00067 + cpd00010 + cpd11565 <==> cpd11493 + cpd11435	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05453	13-methyl-tetra-decanoyl-ACP[acyl-carrier-protein] transferase	[c] : cpd00067 + cpd00010 + cpd11540 <==> cpd11493 + cpd11437	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05452	14-methyl-hexa-decanoyl-ACP[acyl-carrier-protein] transferase	[c] : cpd00067 + cpd00010 + cpd11519 <==> cpd11493 + cpd11434	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05456	14-methyl-pentadecanoyl-ACP[acyl-carrier-protein] transferase	[c] : cpd00067 + cpd00010 + cpd11569 <==> cpd11493 + cpd11441	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05454	15-methyl-hexa-decanoyl-ACP[acyl-carrier-protein] transferase	[c] : cpd00067 + cpd00010 + cpd11544 <==> cpd11493 + cpd11432	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05358	2-methylbutanoyl-CoA[acyl-carrier-protein] transferase	[c] : cpd00760 + cpd11493 <==> cpd00067 + cpd00010 + cpd11495	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05408	2-methylpropionyl-CoA[acyl-carrier-protein] transferase	[c] : cpd11493 + cpd00481 <==> cpd00067 + cpd00010 + cpd11545	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05383	3-methylbutanoyl-CoA[acyl-carrier-protein] transferase	[c] : cpd01882 + cpd11493 <==> cpd00067 + cpd00010 + cpd11520	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05458	hexadecanoyl-ACP[acyl-carrier-protein] transferase	[c] : cpd00010 + cpd11476 <==> cpd00134 + cpd11493	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05465	Malonyl-CoA-ACP transacylase	[c] : cpd11493 + cpd00070 <==> cpd00010 + cpd11492	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05459	stearyl-ACP[acyl-carrier-protein] transferase	[c] : cpd00067 + cpd00010 + cpd11573 <==> cpd11493 + cpd00327	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn05457	tetradecanoyl-ACP[acyl-carrier-protein] transferase	[c] : cpd00067 + cpd00010 + cpd11466 <==> cpd01695 + cpd11493	Reversible	cytosol	-1000	1000	0	G_PA14_25650	
rxn02405	3-deoxy-manno-octulosonate cytidylyltransferase	[c] : cpd00052 + cpd00875 --> cpd00067 + cpd00012 + cpd02546	Irreversible	cytosol	0	1000	0	G_PA14_25530	
rxn13880	Pseudomonas Tetraacyldisaccharide 4'kinase	[c] : cpd00002 + cpd17067 <==> cpd00067 + cpd00008 + cpd17068	Reversible	cytosol	-1000	1000	0	G_PA14_25510	
rxn05306	L phenylalanine reversible transport via proton symport	cpd00067[e] + cpd00066[e] <==> cpd00067[c] + cpd00066[c]	Reversible	cytosol, extracellular	-1000	1000	0	(G_PA14_25270 or G_PA14_53050 or G_PA14_17740)	
rxn01022	5'-methylthioadenosine phosphorylase	[c] : cpd00067 + cpd00009 + cpd00147 <==> cpd00128 + cpd02574	Reversible	cytosol	-1000	1000	0	G_PA14_25210	
rxn01360	Dihydoorotic acid dehydrogenase  irreversible	[c] : cpd00007 + cpd00282 --> cpd00025 + cpd00247	Irreversible	cytosol	0	1000	0	G_PA14_24640	
rxn08335	Dihydoorotic acid dehydrogenase (quinone8)	[c] : cpd15560 + cpd00282 <==> cpd15561 + cpd00247	Reversible	cytosol	-1000	1000	0	G_PA14_24640	
rxn36698	dihydoorotic acid dehydrogenase (quinone9)	[c] : cpd01351 + cpd00282 <==> cJB00125 + cpd00247	Reversible	cytosol	-1000	1000	0	G_PA14_24640	
rxn08336	Dihydroorotic acid (menaquinone-8)	[c] : cpd15500 + cpd00282 --> cpd00247 + cpd15499	Irreversible	cytosol	0	0	0	G_PA14_24640	
rxn02028	BHMT	[c] : cpd00540 + cpd00135 --> cpd00060 + cpd00756	Irreversible	cytosol	0	1000	0	(G_PA14_71420 and G_PA14_71410 and G_PA14_24290)	
rxn05957	O succinylhomoserine lyase  H2S	[c] : cpd00239 + cpd00822 --> cpd00067 + cpd00036 + cpd00135	Irreversible	cytosol	0	1000	0	G_PA14_23930	
rxn00790	Glutamine phosphoribosyldiphosphate amidotransferase	[c] : cpd00001 + cpd00053 + cpd00103 --> cpd00067 + cpd00023 + cpd00012 + cpd01982	Irreversible	cytosol	0	1000	0	G_PA14_23920	
rxn01603	Dihydrofolate synthase	[c] : cpd00002 + cpd00023 + cpd00683 --> cpd00067 + cpd00009 + cpd00008 + cpd00330	Irreversible	cytosol	0	1000	0	G_PA14_23880	
rxn00689	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)	[c] : cpd00002 + cpd00023 + cpd00087 <==> cpd00067 + cpd00009 + cpd00008 + cpd06227	Reversible	cytosol	-1000	1000	0	G_PA14_23880	
rxn02508	Phosphoribosylanthranilate isomerase	[c] : cpd02642 <==> cpd00956	Reversible	cytosol	-1000	1000	0	G_PA14_23850	
rxn06937	Glutamyl-tRNA synthetase	[c] : cpd00002 + cpd00023 + cpd11912 --> cpd00012 + cpd12227 + cpd00018	Irreversible	cytosol	0	1000	0	G_PA14_23560	
rxn13915	2-keto-4-methylthiobutyrate transamination	[c] : cpd00066 + cpd00869 <==> cpd00060 + cpd17048	Reversible	cytosol	-1000	1000	0	G_PA14_23500	
rxn13916	2-keto-4-methylthiobutyrate transamination	[c] : cpd00869 + cpd00069 <==> cpd00060 + cpd17079	Reversible	cytosol	-1000	1000	0	G_PA14_23500	
rxn13917	2-keto-4-methylthiobutyrate transamination	[c] : cpd00053 + cpd00869 <==> cpd00060 + cpd17052	Reversible	cytosol	-1000	1000	0	G_PA14_23500	
rxn00295	UDP N acetylglucosamine 4 epimerase	[c] : cpd00037 <==> cpd00175	Reversible	cytosol	-1000	1000	0	G_PA14_23470	
rxn13833	Fuc2NAc-PP-undecap synthesis	[c] : cpd17092 + cpd00286 <==> cpd00091 + cpd17098	Reversible	cytosol	-1000	1000	0	G_PA14_23460	
rxn08040	UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase	[c] : cpd00286 + cpd00037 <==> cpd00091 + cpd00946	Reversible	cytosol	-1000	1000	0	G_PA14_23460	
rxn13922	Man(2NAc3NAc)A-(beta1,3)-Fuc2NAc-PP-undecap synthesis	[c] : cpd17098 + cpd17093 <==> cpd00091 + cpd17099	Reversible	cytosol	-1000	1000	0	G_PA14_23410	
rxn00297	UDP-N-acetylglucosamine 2-epimerase	[c] : cpd00037 <==> cpd00861	Reversible	cytosol	-1000	1000	0	G_PA14_23370	
rxn13923	Man(2NAc3N)(3,-CH3C=NH)A-(beta1,4)-Man(2NAc3NAc)A-(beta1,3)-Fuc2NAc-PP-undecap synthesis	[c] : cpd17095 + cpd17099 <==> cpd17100 + cpd00091	Reversible	cytosol	-1000	1000	0	G_PA14_23440	
rxn13912	UDP-N-acetyl-mannosamine aminase	[c] : cpd00013 + cpd00861 <==> cpd00067 + cpd17096	Reversible	cytosol	-1000	1000	0		
rxn13911	UDP-N-acetyl-mannosamine-3-N dehydrogenase	[c] : cpd17096 <==> cpd00067 + cpd17094	Reversible	cytosol	-1000	1000	0	G_PA14_23380	
rxn00364	Cytidylate kinase (CMP)	[c] : cpd00002 + cpd00046 <==> cpd00008 + cpd00096	Reversible	cytosol	-1000	1000	0	G_PA14_23320	
rxn01219	Cytidylate kinase (dCMP)	[c] : cpd00002 + cpd00206 <==> cpd00008 + cpd00533	Reversible	cytosol	-1000	1000	0	G_PA14_23320	
rxn02476	3-phosphoshikimate 1-carboxyvinyltransferase	[c] : cpd00061 + cpd02030 <==> cpd00067 + cpd00009 + cpd00932	Reversible	cytosol	-1000	1000	0	G_PA14_23310	
rxn01256	Chorismate mutase	[c] : cpd00216 --> cpd00219	Irreversible	cytosol	0	1000	0	G_PA14_23280	
rxn01000	Prephenate dehydratase	[c] : cpd00067 + cpd00219 <==> cpd00001 + cpd00011 + cpd00143	Reversible	cytosol	-1000	1000	0	(G_PA14_23280 or G_PA14_19140)	
rxn03445	O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase	[c] : cpd00024 + cpd03607 <==> cpd00023 + cpd03606	Reversible	cytosol	-1000	1000	0	G_PA14_23270	
rxn02914	Phosphoserine transaminase	[c] : cpd00024 + cpd00738 <==> cpd00023 + cpd02069	Reversible	cytosol	-1000	1000	0	G_PA14_23270	
rxn03057	5-methylthioribose-1-phosphate isomerase	[c] : cpd02574 <==> cpd02791	Reversible	cytosol	-1000	1000	0	G_PA14_23250	
rxn12892	2-polyprenyl-6-hydroxyphenol methylase	[c] : cpd00017 + cpd16765 <==> cpd00019 + cpd16767	Reversible	cytosol	-1000	1000	0	G_PA14_23220	
rxn05003	3-demethylubiquinone-9 3-methyltransferase	[c] : cpd00017 + cJB00124 <==> cJB00125 + cpd00019	Reversible	cytosol	-1000	1000	0	G_PA14_23220	
rxn08353	3-Dimethylubiquinonol 3-methyltransferase	[c] : cpd00017 + cpd15360 <==> cpd00067 + cpd15561 + cpd00019	Reversible	cytosol	-1000	1000	0	G_PA14_23220	
rxn03395	2-octaprenyl-6-hydroxyphenol methylase	[c] : cpd00017 + cpd03445 <==> cpd00067 + cpd00019 + cpd03446	Reversible	cytosol	-1000	1000	0	G_PA14_23220	
rxn05672	D-glutamate transport in via proton symport	cpd00067[e] + cpd00186[e] <==> cpd00067[c] + cpd00186[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_23160	
rxn05298	Na+/glutamate symport	cpd00971[e] + cpd00023[e] <==> cpd00023[c] + cpd00971[c]	Reversible	cytosol, extracellular	-1000	1000	0	G_PA14_23160	
